N189	-12.92760996	130.5374669
N19	-16.07262772	130.5423272
N190	-12.12789527	134.6619213
N191	-12.1071313	134.4883778
N192	-12.4269844	136.6073256
N198	-12.71246521	136.0098575
N199	-12.65404515	135.9581203
N20	-11.56336122	130.7597491
N201	-12.4811261	133.5636061
N202	-12.14740282	136.4213048
N21	-12.51763347	130.8413996
N211	-11.85322093	135.7022074
N215	-13.65277213	130.0736751
N22	-13.54877304	130.5524143
N220	-12.48082402	133.0564117
N221	-12.24119972	134.1824059
N223	-12.31267846	132.9782492
N224	-12.45343626	132.1564989
N226	-13.16822762	130.0535206
N229	-15.90087368	133.1973215
N25	-13.16324174	131.2538162
N26	-13.59730024	130.4134057
N27	-14.01217225	131.1693589
N28	-15.59017843	130.8570933
N29	-12.47516724	131.3729719
N3	-14.74734635	130.0034642
N31	-13.20884001	130.2740404
N32	-13.6417138	132.0546321
N33	-13.61255822	130.7784577
N35	-15.35692806	131.5269975
N36	-16.96685957	130.7449655
N37	-11.36143458	132.0931236
N37.1	-13.31152048	131.7754804
N38	-14.44100004	131.877598
N39	-11.61294718	132.6962202
N40	-12.21167799	132.5960301
N40.1	-12.79362392	132.129585
N42	-12.52560183	131.7240108
N42.1	-12.76591097	132.7021295
N43	-12.98300656	132.3665819
N44	-14.08032662	132.4536947
N45	-11.15766329	132.56024
N47	-11.95028736	132.8736123
N50	-12.43407733	132.6716085
N51	-12.46989857	132.5636539
N53	-12.35097462	133.0237759
N55	-12.42608346	133.0652285
N57	-13.89730041	133.0384608
N6	-13.63766777	129.9206731
N60	-13.3162555	134.029309
N64	-11.81389825	133.3640077
N65	-12.1735063	133.4827345
N66	-12.54571577	133.0564923
N68	-15.41429146	132.4994828
N69	-11.93224616	133.8938911
N7	-13.83464875	130.0129352
N70	-12.3980068	134.3865989
N71	-12.92586056	132.8745604
N72	-12.00767836	135.2364169
N73	-13.23102855	134.4541081
N74	-12.1555482	134.2743826
N75	-12.22841313	134.2867064
N77	-14.28399246	134.2707529
N78	-14.89124659	133.6191545
N8	-14.18557096	130.1037173
N80	-12.08445713	134.3642204
N81	-12.21920382	134.5502503
N82	-12.16177075	134.5807096
N85	-14.74623675	134.8307438
N9	-13.99933726	130.1768236
N90	-14.00859488	134.9063889
N92	-15.52367382	134.4795864
N94.1	-12.33789406	134.8634978
N97	-12.76185278	135.0045812
N99	-15.70856193	135.9306831
P3	-17.92995502	122.2989006
S1	-35.46000501	138.8509463
S10	-34.22446983	140.2256295
S11	-36.08940248	139.5690972
S12	-34.26707911	140.5328348
S13	-37.22525172	140.5117485
S15	-36.42292767	140.4916351
S16	-36.96779421	141.6431409
S17	-35.8685197	142.1207357
S18	-34.37300823	141.1084427
S19	-34.09882318	140.9993276
S2	-35.46073476	138.7112493
S20	-38.15561291	141.5396585
S22	-35.56047811	141.6828374
S24	-34.76608104	141.7282794
S25	-38.0397521	142.8801266
S26	-37.77421504	142.3366299
S26.1	-37.06668978	142.8594496
S27	-36.72332526	142.5688852
S28	-34.77763457	142.8384634
S29	-37.83817245	143.9211996
S3	-35.35171999	139.2042652
S30	-38.22820887	143.6955975
S31.1	-36.79561055	143.6748529
S33	-35.0367157	143.3622313
S35	-38.45956946	145.5753229
S36	-37.74220325	145.2932175
S37	-37.03159788	145.4797207
S38	-35.71096376	145.1071433
S39	-38.71577707	146.4477985
S4	-35.01894864	139.2284113
S41	-37.87250838	146.579627
S42	-38.08757182	147.4409116
S43	-36.72357547	147.5218959
S44	-36.36416851	147.6925952
S45	-37.49857408	147.3284126
S46	-35.90218835	148.7673745
S47	-35.69606229	148.6050824
S48	-37.59315288	148.3379129
S49	-37.38307107	149.0529849
S5	-34.86256714	138.8922004
S51	-36.69382882	149.7215944
S52	-37.16713269	149.5988333
S53	-35.61911449	150.094706
S54	-35.82392524	149.8854398
S56	-35.15101581	150.3412006
S59	-34.56576533	150.6794074
S6	-34.8315374	139.4514003
S60	-34.39757906	149.7244915
S61	-33.77772455	151.1754973
S62	-33.4064832	151.3342223
S63	-32.23955799	150.9248291
S64	-33.88957787	150.0484124
S65	-33.03511724	150.8287049
S66	-33.05505807	151.5266736
S68	-37.97511	146.9726247
S69	-35.75823067	139.2691002
S7	-34.40329243	139.501603
S70	-35.71487213	142.4199042
S71	-38.61824264	143.6440107
S73	-38.17535396	143.2568156
S74	-38.02406387	142.3483051
S75	-38.16991503	142.3290197
S77	-38.29384535	142.2743071
S8	-35.45131812	139.3755135
S80	-38.4881774	143.021138
S81	-37.84321112	141.634233
S83	-36.47280966	145.0816926
S84	-36.32162554	142.6846621
S85	-36.30586137	141.7856832
S86	-37.41394871	142.7988146
S87	-37.3893342	141.8004833
S88	-35.72406138	142.9995632
S89	-36.22978341	146.3074993
S9	-35.36113555	140.3522447
S90	-36.81018372	146.6341949
S96	-33.50570358	151.2190358
T1	-41.3250503	146.0335821
T10	-43.40036118	146.0712872
T11	-40.66698251	144.9557269
T12	-40.85677608	145.3737333
T13	-41.27554866	146.5680726
T14	-41.13581009	147.4024295
T15	-42.44063808	147.9564732
T2	-42.50356683	147.7687148
T3	-41.24561427	144.872146
T4	-41.66769926	147.1881334
T5	-43.2255444	146.9977361
T6	-42.47607333	145.3373947
T7	-41.51639687	147.802052
T8	-42.42506146	146.7588803
T9	-41.08251068	148.0593228
W1	-34.41874914	115.9466385
W10	-31.55554595	117.1316871
W11	-30.85744442	115.9193612
W12	-29.47328681	115.5298235
W13	-28.10047626	114.687957
W14	-26.72458627	113.9743977
W15	-27.16965702	114.799097
W17	-26.05703503	113.8052951
W18	-26.36688969	114.3834971
W19	-24.94564878	114.5358185
W2	-34.72182444	117.564632
W20	-24.42195415	114.3320813
W21	-23.75654662	114.9619856
W22	-24.62970191	115.7719536
W23	-23.2094939	113.9520999
W24	-23.04794101	115.1152077
W25	-23.71156576	116.6801157
W26	-22.52288555	114.940864
W28	-23.49730603	115.900919
W3	-33.85692942	115.4378526
W30	-21.53883663	115.6860132
W33	-23.23202179	116.9072218
W34	-23.03055906	116.372795
W35	-21.40548435	116.4508797
W36	-22.3454093	117.1252561
W37	-21.73766145	117.8681774
W38	-20.98223936	117.5563976
W39	-20.87080495	118.4788129
W4	-33.98415512	116.6983021
W40	-20.26323035	119.7052335
W41	-32.92213484	117.8400129
W44	-24.73553744	118.2674192
W45	-30.42931001	119.9874438
W46	-25.70595009	114.9368643
W47	-20.67151533	116.6867782
W49	-21.84552987	116.1884783
W5	-34.01109176	118.4408161
W52	-27.24344484	115.1680319
W6	-32.89836213	115.9165791
W7	-33.14304707	117.1282318
W8	-33.66707988	120.5919096
W9	-31.98148943	116.1239043
Y1	-10.11184745	142.1928892
Y10	-12.02213466	143.0671171
Y100	-16.2473143	145.4505726
Y101	-15.59967224	142.0212186
Y103	-16.43240635	145.3437055
Y104	-16.67006814	144.2164252
Y106	-16.73716849	145.5084543
Y107	-17.00962719	142.2228132
Y109	-17.10588502	144.9687918
Y110	-17.00446183	145.5623524
Y111	-16.94123227	145.7334269
Y114	-16.96176375	145.9148146
Y115	-17.26495596	145.0777395
Y117	-17.08708535	145.7656033
Y118	-17.50478111	145.7717764
Y119	-17.26297599	145.8569904
Y12	-11.92849576	142.1165035
Y121	-17.36377694	145.7047546
Y122	-17.63998402	145.7485185
Y123	-17.74022656	145.661334
Y124	-17.90722366	146.0521375
Y125	-18.19732763	142.9612272
Y126	-17.96177304	145.8525333
Y127	-18.11003035	145.7326329
Y128	-18.69034079	145.2329872
Y129	-19.14735632	146.3919534
Y130	-18.34798195	146.1694168
Y131	-19.08582079	143.4654884
Y132	-17.67566995	144.1668057
Y132.1	-18.78142258	144.1411973
Y133	-18.03403673	145.2397321
Y134	-18.43750867	145.7979359
Y135	-18.86501399	146.6433943
Y136	-14.88162386	143.8342833
Y14	-12.01992611	141.871148
Y149	-17.80428699	145.8399655
Y15	-12.07668662	142.0727087
Y150	-18.05899607	145.9955792
Y151	-17.61227117	146.0514407
Y152	-17.6805349	145.3898073
Y153	-18.70838064	146.5624231
Y154	-18.73410217	146.6225013
Y155	-19.26511928	146.8178661
Y156	-14.39361979	144.1741964
Y158	-16.0474928	145.2994583
Y16	-12.07837678	142.348612
Y160	-16.9352372	145.4465643
Y161	-16.64967605	145.2106641
Y162	-16.54825168	145.4523234
Y163	-16.12092947	144.543199
Y165	-17.3832302	145.9433328
Y167	-15.25382758	145.2801035
Y168	-15.11327397	144.9245631
Y169	-12.18816081	142.8796712
Y17	-12.12634002	142.6539036
Y170	-13.92162847	143.4314962
Y171	-16.4025509	142.1574209
Y172	-14.42989537	141.9374704
Y173	-14.18951373	141.9054416
Y175	-14.50799035	141.6346644
Y176	-14.55886718	141.6512973
Y178	-14.4866989	141.6549121
Y180	-19.23526771	146.7890513
Y183	-11.58484929	142.32873
Y184	-11.89059638	142.1590698
Y185	-12.71153742	141.8212879
Y186	-12.28402216	141.9331705
Y187	-11.91654153	142.7867337
Y188	-16.47566056	141.5859365
Y19	-12.15351046	141.7946221
Y190	-10.91494119	142.4647584
Y191	-10.8672763	142.5878907
Y192	-10.93801398	142.6072785
Y193	-12.08356412	142.6556984
Y194	-11.89222579	142.4721105
Y195	-14.48683794	143.7825099
Y198	-14.63339861	143.9418823
Y199	-14.68081463	144.0763313
Y2	-9.352026426	142.4788069
Y20	-12.37773248	141.8360942
Y200	-14.87718352	141.7315653
Y201	-16.07308251	143.0043795
Y203	-15.81580944	141.4834198
Y206	-16.26565872	142.3917565
Y207	-15.1455139	141.8282078
Y209	-15.39514198	141.7235417
Y21	-12.40891	142.3131682
Y210	-14.93100124	141.6657473
Y211	-13.09902781	143.3406053
Y214	-15.30127415	141.6169403
Y215	-14.95261902	141.6461667
Y216	-17.38531233	145.3758549
Y218	-19.29346841	146.8647646
Y219	-15.67874206	144.8255754
Y22	-12.5417412	143.033874
Y220	-18.57749809	146.2353049
Y224	-14.64749954	141.6397829
Y229	-12.92422851	141.7113879
Y23	-12.37987715	141.6867406
Y231	-11.0918207	142.7056851
Y232	-10.68308939	142.6240919
Y233	-17.21045196	144.5984228
Y24	-12.55815284	141.9324279
Y25	-12.10232991	142.2781567
Y26	-13.17296567	141.8218545
Y27	-13.10072683	141.6381249
Y28	-12.64910858	142.0623192
Y29	-12.70040974	142.7245727
Y3	-9.683089798	143.7754251
Y30	-12.88308807	141.8329821
Y31	-12.55515981	141.9866216
Y32	-12.64363253	141.926719
Y34	-12.95184098	141.9332017
Y36	-12.82760222	142.0521322
Y37	-12.75093777	142.4058507
Y39	-12.50209993	142.1093217
Y4	-9.941779927	143.0394399
Y41	-12.96826008	142.1704056
Y43	-14.42062789	141.6509863
Y44	-13.39809629	142.9719833
Y45	-13.64420087	143.4314357
Y46	-13.49280534	141.6108081
Y47	-13.34556703	141.6732686
Y48	-13.34418919	142.0863252
Y49	-13.71738214	141.5995202
Y5	-10.64328526	142.2142855
Y50	-14.03556835	143.4488543
Y51	-13.75387196	141.6079342
Y52	-13.8954436	141.7887661
Y53	-14.0117755	141.9278174
Y54	-14.06433131	141.6478689
Y55	-14.25190712	143.5349596
Y57	-13.72268182	142.326255
